Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            67380561,Hz,              -87.94, dBm,            67380561,Hz,              -87.75, dBm,
            67395338,Hz,              -87.79, dBm,            67395338,Hz,              -87.52, dBm,
            67410115,Hz,              -87.97, dBm,            67410115,Hz,              -87.13, dBm,
            67424892,Hz,              -86.37, dBm,            67424892,Hz,              -86.95, dBm,
            67439669,Hz,              -87.30, dBm,            67439669,Hz,              -87.03, dBm,
            67454446,Hz,              -86.68, dBm,            67454446,Hz,              -87.25, dBm,
            67469223,Hz,              -86.37, dBm,            67469223,Hz,              -86.45, dBm,
            67484000,Hz,              -86.59, dBm,            67484000,Hz,              -86.77, dBm,
            67498777,Hz,              -85.49, dBm,            67498777,Hz,              -86.00, dBm,
            67513554,Hz,              -85.93, dBm,            67513554,Hz,              -85.60, dBm,
            67528331,Hz,              -86.81, dBm,            67528331,Hz,              -86.25, dBm,
            67543108,Hz,              -85.75, dBm,            67543108,Hz,              -85.87, dBm,
            67557885,Hz,              -86.50, dBm,            67557885,Hz,              -86.10, dBm,
            67572662,Hz,              -85.71, dBm,            67572662,Hz,              -85.53, dBm,
            67587439,Hz,              -85.11, dBm,            67587439,Hz,              -85.21, dBm,
            67602216,Hz,              -85.45, dBm,            67602216,Hz,              -84.84, dBm,
            67616993,Hz,              -84.13, dBm,            67616993,Hz,              -84.48, dBm,
            67631770,Hz,              -82.84, dBm,            67631770,Hz,              -83.08, dBm,
            67646547,Hz,              -82.22, dBm,            67646547,Hz,              -82.68, dBm,
            67661324,Hz,              -82.76, dBm,            67661324,Hz,              -83.41, dBm,
            67676101,Hz,              -82.46, dBm,            67676101,Hz,              -83.33, dBm,
            67690878,Hz,              -84.08, dBm,            67690878,Hz,              -82.33, dBm,
            67705655,Hz,              -82.42, dBm,            67705655,Hz,              -81.78, dBm,
            67720432,Hz,              -82.24, dBm,            67720432,Hz,              -82.14, dBm,
            67735209,Hz,              -81.15, dBm,            67735209,Hz,              -81.15, dBm,
            67749986,Hz,              -80.49, dBm,            67749986,Hz,              -80.37, dBm,
            67764763,Hz,              -80.04, dBm,            67764763,Hz,              -79.82, dBm,
            67779540,Hz,              -79.53, dBm,            67779540,Hz,              -79.85, dBm,
            67794317,Hz,              -79.36, dBm,            67794317,Hz,              -80.56, dBm,
            67809094,Hz,              -80.05, dBm,            67809094,Hz,              -79.58, dBm,
            67823871,Hz,              -78.25, dBm,            67823871,Hz,              -77.75, dBm,
            67838648,Hz,              -77.33, dBm,            67838648,Hz,              -78.11, dBm,
            67853425,Hz,              -77.49, dBm,            67853425,Hz,              -78.01, dBm,
            67868202,Hz,              -78.65, dBm,            67868202,Hz,              -78.28, dBm,
            67882979,Hz,              -79.24, dBm,            67882979,Hz,              -78.30, dBm,
            67897756,Hz,              -77.42, dBm,            67897756,Hz,              -77.14, dBm,
            67912533,Hz,              -76.48, dBm,            67912533,Hz,              -77.24, dBm,
            67927310,Hz,              -76.72, dBm,            67927310,Hz,              -76.85, dBm,
            67942087,Hz,              -76.76, dBm,            67942087,Hz,              -76.25, dBm,
            67956864,Hz,              -76.22, dBm,            67956864,Hz,              -76.40, dBm,
            67971641,Hz,              -74.83, dBm,            67971641,Hz,              -75.48, dBm,
            67986418,Hz,              -75.34, dBm,            67986418,Hz,              -75.00, dBm,
            68001195,Hz,              -75.17, dBm,            68001195,Hz,              -74.75, dBm,
            68015972,Hz,              -74.01, dBm,            68015972,Hz,              -74.44, dBm,
            68030749,Hz,              -75.78, dBm,            68030749,Hz,              -74.59, dBm,
            68045526,Hz,              -74.28, dBm,            68045526,Hz,              -74.61, dBm,
            68060303,Hz,              -73.83, dBm,            68060303,Hz,              -74.13, dBm,
            68075080,Hz,              -73.10, dBm,            68075080,Hz,              -73.99, dBm,
            68089857,Hz,              -72.90, dBm,            68089857,Hz,              -73.45, dBm,
            68104634,Hz,              -72.80, dBm,            68104634,Hz,              -73.07, dBm,
            68119411,Hz,              -72.60, dBm,            68119411,Hz,              -73.24, dBm,
            68134188,Hz,              -73.44, dBm,            68134188,Hz,              -72.22, dBm,
            68148965,Hz,              -71.33, dBm,            68148965,Hz,              -71.91, dBm,
