Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            67927310,Hz,              -73.68, dBm,            67927310,Hz,              -73.53, dBm,
            67942087,Hz,              -73.46, dBm,            67942087,Hz,              -73.39, dBm,
            67956864,Hz,              -73.79, dBm,            67956864,Hz,              -73.38, dBm,
            67971641,Hz,              -73.30, dBm,            67971641,Hz,              -72.77, dBm,
            67986418,Hz,              -73.91, dBm,            67986418,Hz,              -72.65, dBm,
            68001195,Hz,              -73.66, dBm,            68001195,Hz,              -72.70, dBm,
            68015972,Hz,              -72.15, dBm,            68015972,Hz,              -72.30, dBm,
            68030749,Hz,              -71.55, dBm,            68030749,Hz,              -72.26, dBm,
            68045526,Hz,              -72.98, dBm,            68045526,Hz,              -71.71, dBm,
            68060303,Hz,              -70.74, dBm,            68060303,Hz,              -71.49, dBm,
            68075080,Hz,              -72.01, dBm,            68075080,Hz,              -71.29, dBm,
            68089857,Hz,              -71.50, dBm,            68089857,Hz,              -71.06, dBm,
            68104634,Hz,              -70.80, dBm,            68104634,Hz,              -70.97, dBm,
            68119411,Hz,              -71.21, dBm,            68119411,Hz,              -70.31, dBm,
            68134188,Hz,              -70.34, dBm,            68134188,Hz,              -70.50, dBm,
            68148965,Hz,              -71.27, dBm,            68148965,Hz,              -70.38, dBm,
            68163742,Hz,              -69.81, dBm,            68163742,Hz,              -70.42, dBm,
            68178519,Hz,              -69.50, dBm,            68178519,Hz,              -70.02, dBm,
            68193296,Hz,              -69.77, dBm,            68193296,Hz,              -70.03, dBm,
            68208073,Hz,              -69.55, dBm,            68208073,Hz,              -69.62, dBm,
            68222850,Hz,              -69.65, dBm,            68222850,Hz,              -69.69, dBm,
            68237627,Hz,              -70.07, dBm,            68237627,Hz,              -69.35, dBm,
            68252404,Hz,              -69.30, dBm,            68252404,Hz,              -69.10, dBm,
            68267181,Hz,              -69.27, dBm,            68267181,Hz,              -69.09, dBm,
            68281958,Hz,              -68.90, dBm,            68281958,Hz,              -68.98, dBm,
            68296735,Hz,              -69.58, dBm,            68296735,Hz,              -68.62, dBm,
            68311512,Hz,              -68.39, dBm,            68311512,Hz,              -68.86, dBm,
            68326289,Hz,              -68.16, dBm,            68326289,Hz,              -68.28, dBm,
            68341066,Hz,              -67.81, dBm,            68341066,Hz,              -68.26, dBm,
            68355843,Hz,              -69.69, dBm,            68355843,Hz,              -68.55, dBm,
            68370620,Hz,              -67.96, dBm,            68370620,Hz,              -68.13, dBm,
            68385397,Hz,              -68.38, dBm,            68385397,Hz,              -67.91, dBm,
            68400174,Hz,              -67.76, dBm,            68400174,Hz,              -67.93, dBm,
