Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            53221946,Hz,              -54.20, dBm,            53221946,Hz,              -60.49, dBm,
            53222132,Hz,              -50.06, dBm,            53222132,Hz,              -56.84, dBm,
            53222318,Hz,              -51.63, dBm,            53222318,Hz,              -57.32, dBm,
            53222504,Hz,              -49.05, dBm,            53222504,Hz,              -53.25, dBm,
            53222690,Hz,              -46.39, dBm,            53222690,Hz,              -52.83, dBm,
            53222876,Hz,              -44.76, dBm,            53222876,Hz,              -49.12, dBm,
            53223062,Hz,              -43.92, dBm,            53223062,Hz,              -48.61, dBm,
            53223248,Hz,              -42.92, dBm,            53223248,Hz,              -47.20, dBm,
            53223434,Hz,              -42.44, dBm,            53223434,Hz,              -46.78, dBm,
            53223620,Hz,              -47.72, dBm,            53223620,Hz,              -46.39, dBm,
            53223806,Hz,              -46.84, dBm,            53223806,Hz,              -47.12, dBm,
            53223992,Hz,              -50.78, dBm,            53223992,Hz,              -48.06, dBm,
            53224178,Hz,              -55.31, dBm,            53224178,Hz,              -50.48, dBm,
            53224364,Hz,              -58.61, dBm,            53224364,Hz,              -51.70, dBm,
            53224550,Hz,              -58.89, dBm,            53224550,Hz,              -53.27, dBm,
            53224736,Hz,              -57.23, dBm,            53224736,Hz,              -52.28, dBm,
            53224922,Hz,              -62.12, dBm,            53224922,Hz,              -56.41, dBm,
            53225108,Hz,              -61.61, dBm,            53225108,Hz,              -58.01, dBm,
            53225294,Hz,              -61.66, dBm,            53225294,Hz,              -58.64, dBm,
            53225480,Hz,              -66.10, dBm,            53225480,Hz,              -61.91, dBm,
            53225666,Hz,              -68.09, dBm,            53225666,Hz,              -63.61, dBm,
            53225852,Hz,              -67.74, dBm,            53225852,Hz,              -65.55, dBm,
            53226038,Hz,              -70.55, dBm,            53226038,Hz,              -67.06, dBm,
            53226224,Hz,              -73.31, dBm,            53226224,Hz,              -70.10, dBm,
            53226410,Hz,              -73.39, dBm,            53226410,Hz,              -71.01, dBm,
            53226596,Hz,              -74.67, dBm,            53226596,Hz,              -69.79, dBm,
            53226782,Hz,              -74.82, dBm,            53226782,Hz,              -71.90, dBm,
            53226968,Hz,              -75.46, dBm,            53226968,Hz,              -73.51, dBm,
            53227154,Hz,              -76.02, dBm,            53227154,Hz,              -72.34, dBm,
            53227340,Hz,              -72.22, dBm,            53227340,Hz,              -70.56, dBm,
            53227526,Hz,              -72.76, dBm,            53227526,Hz,              -72.93, dBm,
            53227712,Hz,              -75.08, dBm,            53227712,Hz,              -73.23, dBm,
            53227898,Hz,              -75.47, dBm,            53227898,Hz,              -75.77, dBm,
            53228084,Hz,              -76.26, dBm,            53228084,Hz,              -75.43, dBm,
            53228270,Hz,              -76.76, dBm,            53228270,Hz,              -75.41, dBm,
            53228456,Hz,              -77.68, dBm,            53228456,Hz,              -77.30, dBm,
            53228642,Hz,              -80.42, dBm,            53228642,Hz,              -79.45, dBm,
            53228828,Hz,              -78.50, dBm,            53228828,Hz,              -77.58, dBm,
            53229014,Hz,              -79.30, dBm,            53229014,Hz,              -74.82, dBm,
            53229200,Hz,              -76.49, dBm,            53229200,Hz,              -76.75, dBm,
            53229386,Hz,              -75.28, dBm,            53229386,Hz,              -76.37, dBm,
            53229572,Hz,              -77.19, dBm,            53229572,Hz,              -77.78, dBm,
            53229758,Hz,              -78.01, dBm,            53229758,Hz,              -77.35, dBm,
            53229944,Hz,              -77.32, dBm,            53229944,Hz,              -77.72, dBm,
            53230130,Hz,              -73.04, dBm,            53230130,Hz,              -75.83, dBm,
            53230316,Hz,              -74.29, dBm,            53230316,Hz,              -78.69, dBm,
            53230502,Hz,              -74.25, dBm,            53230502,Hz,              -77.99, dBm,
            53230688,Hz,              -78.28, dBm,            53230688,Hz,              -78.77, dBm,
            53230874,Hz,              -81.89, dBm,            53230874,Hz,              -79.47, dBm,
