Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            53455935,Hz,              -94.07, dBm,            53455935,Hz,              -96.43, dBm,
            53464380,Hz,              -95.49, dBm,            53464380,Hz,              -97.12, dBm,
            53472825,Hz,              -95.51, dBm,            53472825,Hz,              -96.91, dBm,
            53481270,Hz,              -96.45, dBm,            53481270,Hz,              -97.40, dBm,
            53489715,Hz,              -96.16, dBm,            53489715,Hz,              -97.53, dBm,
            53498160,Hz,              -95.35, dBm,            53498160,Hz,              -96.74, dBm,
            53506605,Hz,              -98.00, dBm,            53506605,Hz,              -98.14, dBm,
            53515050,Hz,              -94.70, dBm,            53515050,Hz,              -96.87, dBm,
            53523495,Hz,              -96.61, dBm,            53523495,Hz,              -98.37, dBm,
            53531940,Hz,              -96.70, dBm,            53531940,Hz,              -97.07, dBm,
            53540385,Hz,              -98.08, dBm,            53540385,Hz,              -97.76, dBm,
            53548830,Hz,              -94.90, dBm,            53548830,Hz,              -97.19, dBm,
            53557275,Hz,              -97.60, dBm,            53557275,Hz,              -97.99, dBm,
            53565720,Hz,              -96.91, dBm,            53565720,Hz,              -97.70, dBm,
            53574165,Hz,              -96.58, dBm,            53574165,Hz,              -97.40, dBm,
            53582610,Hz,              -95.53, dBm,            53582610,Hz,              -98.00, dBm,
            53591055,Hz,              -96.48, dBm,            53591055,Hz,              -97.72, dBm,
            53599500,Hz,              -98.03, dBm,            53599500,Hz,              -98.56, dBm,
            53607945,Hz,              -96.47, dBm,            53607945,Hz,              -97.21, dBm,
            53616390,Hz,              -97.05, dBm,            53616390,Hz,              -98.57, dBm,
            53624835,Hz,              -96.08, dBm,            53624835,Hz,              -96.86, dBm,
            53633280,Hz,              -96.68, dBm,            53633280,Hz,              -98.29, dBm,
            53641725,Hz,              -96.44, dBm,            53641725,Hz,              -97.09, dBm,
            53650170,Hz,              -98.55, dBm,            53650170,Hz,              -98.28, dBm,
